고객ID,성별,결제수단,거주지,회원등급,만족도,최근접속시간(시),선호제품군_적정온도,나이,구매수량,총결제금액
CUST_7978,기타,신용카드,광주,VIP,1,3,19.7,70,39,588409
CUST_7979,남성,휴대폰결제,부산,Bronze,2,0,23.1,63,13,56807
CUST_7980,남성,신용카드,서울,Gold,5,17,18.9,39,43,236810
CUST_7981,기타,휴대폰결제,경기,Silver,2,8,18.5,69,9,232524
CUST_7982,남성,신용카드,부산,VVIP,4,4,26.8,66,35,944835
CUST_7983,남성,계좌이체,경기,VVIP,2,7,19.5,51,15,606988
CUST_7984,남성,계좌이체,대구,Bronze,4,0,24.1,43,34,403489
CUST_7985,남성,간편결제,광주,Silver,5,5,18.9,40,3,520312
CUST_7986,기타,휴대폰결제,광주,VIP,2,23,28.3,66,22,638314
CUST_7987,기타,신용카드,경기,VVIP,3,17,16.6,68,50,831118
CUST_7988,남성,신용카드,경기,VIP,2,22,16.9,51,7,886142
CUST_7989,기타,간편결제,경기,VIP,4,12,27.6,68,7,318977
CUST_7990,기타,휴대폰결제,광주,Silver,2,11,17.8,50,24,177962
CUST_7991,남성,간편결제,대구,Silver,4,15,28.0,24,3,633777
CUST_7992,남성,간편결제,부산,VIP,1,8,24.5,34,9,242901
CUST_7993,기타,휴대폰결제,서울,Gold,5,11,19.2,49,1,175877
CUST_7994,여성,간편결제,대구,Silver,5,19,10.9,66,3,733481
CUST_7995,남성,휴대폰결제,광주,Silver,3,7,19.9,36,5,229993
CUST_7996,남성,휴대폰결제,서울,Silver,1,22,20.5,51,8,548370
CUST_7997,남성,신용카드,서울,VVIP,3,23,25.8,25,21,769943
CUST_7998,기타,계좌이체,대구,VIP,1,1,27.9,61,18,620181
CUST_7999,기타,간편결제,대구,Bronze,1,22,16.6,29,11,211586
CUST_8000,남성,계좌이체,서울,Bronze,5,23,24.0,61,49,979891
CUST_8001,여성,휴대폰결제,광주,VIP,1,20,23.8,32,43,403923
CUST_8002,남성,계좌이체,대구,Gold,2,16,25.4,50,42,432472
CUST_8003,여성,간편결제,광주,VIP,4,19,22.5,55,30,409152
CUST_8004,기타,휴대폰결제,서울,Gold,3,14,10.3,69,9,66133
CUST_8005,남성,계좌이체,부산,Gold,4,3,19.2,49,40,505731
CUST_8006,여성,휴대폰결제,서울,VIP,2,18,14.2,37,41,592192
CUST_8007,기타,휴대폰결제,부산,VVIP,3,19,19.0,47,12,284065
CUST_8008,여성,간편결제,서울,Bronze,4,8,24.9,45,44,718959
CUST_8009,기타,간편결제,부산,Gold,4,13,21.5,58,22,86109
CUST_8010,여성,계좌이체,부산,Bronze,5,19,25.7,40,24,541864
CUST_8011,여성,간편결제,부산,VVIP,1,12,21.7,39,40,215133
CUST_8012,여성,계좌이체,광주,Silver,1,16,13.5,44,27,170902
CUST_8013,남성,휴대폰결제,경기,Silver,5,16,7.4,19,24,924933
CUST_8014,여성,휴대폰결제,서울,Gold,1,10,20.7,54,36,948137
CUST_8015,기타,휴대폰결제,광주,Gold,4,0,18.9,66,28,889142
CUST_8016,기타,신용카드,대구,VIP,5,0,15.1,39,46,669225
CUST_8017,남성,간편결제,부산,VVIP,4,1,11.5,20,41,197347
CUST_8018,기타,간편결제,경기,VIP,4,19,16.3,63,28,419491
CUST_8019,기타,신용카드,대구,VIP,2,23,19.0,51,13,965836
CUST_8020,기타,계좌이체,대구,VIP,2,18,23.3,51,29,926986
CUST_8021,남성,신용카드,광주,VVIP,1,23,20.9,21,13,711034
CUST_8022,남성,간편결제,서울,Silver,2,13,28.0,63,46,826230
CUST_8023,여성,휴대폰결제,서울,Gold,4,14,14.8,21,15,972542
CUST_8024,여성,간편결제,서울,Silver,2,14,24.4,19,35,343057
CUST_8025,기타,신용카드,경기,Silver,2,9,20.2,59,11,939363
CUST_8026,남성,휴대폰결제,경기,Bronze,4,23,23.5,42,40,476012
CUST_8027,여성,신용카드,대구,Bronze,3,18,17.8,27,33,765303
CUST_8028,여성,휴대폰결제,대구,Gold,1,8,25.4,22,13,650626
CUST_8029,여성,신용카드,서울,Gold,1,13,21.5,37,39,842671
CUST_8030,기타,계좌이체,대구,Bronze,1,7,16.6,24,7,398394
CUST_8031,여성,신용카드,서울,VVIP,2,20,19.9,70,12,218746
CUST_8032,기타,간편결제,광주,VVIP,1,6,18.8,52,39,703118
CUST_8033,여성,휴대폰결제,부산,Gold,3,7,22.4,40,34,153263
CUST_8034,여성,신용카드,서울,Silver,5,8,14.1,62,28,824955
CUST_8035,남성,계좌이체,경기,VVIP,2,4,19.9,66,17,501126
CUST_8036,남성,신용카드,대구,Gold,2,15,22.0,35,50,530732
CUST_8037,여성,휴대폰결제,부산,VVIP,3,0,20.2,37,47,49883
CUST_8038,남성,계좌이체,광주,Silver,2,12,26.7,35,3,76579
CUST_8039,기타,계좌이체,경기,Bronze,5,0,23.9,64,43,812880
CUST_8040,여성,휴대폰결제,부산,VIP,1,4,20.0,56,43,570632
CUST_8041,여성,신용카드,부산,Bronze,1,17,21.1,19,6,919261
CUST_8042,기타,간편결제,서울,VIP,2,6,21.5,21,41,410641
CUST_8043,기타,신용카드,서울,Silver,4,6,22.0,33,18,579413
CUST_8044,기타,신용카드,경기,Silver,4,13,10.9,70,11,231110
CUST_8045,남성,계좌이체,광주,Gold,4,0,18.5,49,12,913695
CUST_8046,여성,계좌이체,광주,VIP,3,13,12.6,28,16,368385
CUST_8047,남성,휴대폰결제,부산,Bronze,2,18,26.4,62,26,870001
CUST_8048,기타,신용카드,광주,Bronze,3,9,19.7,61,48,882395
CUST_8049,남성,휴대폰결제,경기,Silver,2,21,19.0,35,35,195968
CUST_8050,여성,간편결제,대구,VIP,4,7,24.5,56,32,571036
CUST_8051,여성,휴대폰결제,광주,VVIP,3,19,22.1,52,48,206070
CUST_8052,남성,간편결제,광주,Bronze,4,1,14.4,34,37,506296
CUST_8053,남성,신용카드,서울,VIP,5,8,19.6,38,41,887545
CUST_8054,남성,휴대폰결제,대구,Bronze,5,3,18.3,44,5,412262
CUST_8055,여성,간편결제,경기,Bronze,2,1,11.3,28,32,765774
CUST_8056,여성,계좌이체,서울,VVIP,4,12,16.5,65,27,388153
CUST_8057,기타,간편결제,대구,Gold,3,21,19.1,46,20,489606
CUST_8058,여성,계좌이체,부산,VVIP,5,9,19.4,56,48,878864
CUST_8059,기타,간편결제,광주,Gold,4,1,12.6,21,5,265534
CUST_8060,기타,신용카드,부산,Gold,1,22,25.8,33,26,113947
CUST_8061,여성,계좌이체,서울,VIP,4,11,19.5,29,9,860212
CUST_8062,기타,휴대폰결제,부산,VVIP,5,23,20.2,22,39,990065
CUST_8063,남성,계좌이체,광주,Bronze,1,11,22.0,61,38,537623
CUST_8064,기타,신용카드,부산,Bronze,2,16,16.1,35,32,647059
CUST_8065,남성,계좌이체,서울,Silver,3,21,22.3,39,12,655820
CUST_8066,기타,간편결제,경기,Silver,4,20,18.2,24,50,644110
CUST_8067,기타,휴대폰결제,부산,Silver,5,22,15.5,37,48,969506
CUST_8068,남성,신용카드,광주,VIP,2,22,22.9,68,37,584486
CUST_8069,여성,신용카드,서울,Bronze,3,12,27.5,47,12,862871
CUST_8070,남성,간편결제,경기,Gold,4,15,23.6,42,25,791266
CUST_8071,여성,신용카드,대구,Silver,4,20,24.6,26,14,819138
CUST_8072,기타,신용카드,부산,Gold,4,12,17.4,69,16,105228
CUST_8073,남성,계좌이체,부산,Silver,2,13,12.0,64,4,295049
CUST_8074,여성,계좌이체,경기,Gold,5,7,27.5,34,44,935306
CUST_8075,기타,휴대폰결제,서울,Bronze,4,16,30.3,51,20,211451
CUST_8076,기타,신용카드,경기,VIP,3,3,27.7,28,16,792958
CUST_8077,남성,간편결제,대구,VIP,4,16,18.3,21,50,843832
CUST_8078,여성,계좌이체,부산,Silver,2,23,14.2,60,18,945202
CUST_8079,기타,간편결제,부산,Gold,4,2,14.7,69,1,984250
CUST_8080,남성,휴대폰결제,부산,Gold,4,13,11.6,55,11,982240
CUST_8081,여성,휴대폰결제,대구,VIP,1,11,19.5,42,8,144364
CUST_8082,기타,간편결제,부산,VIP,3,7,28.0,49,39,842785
CUST_8083,남성,신용카드,대구,Silver,1,3,19.3,44,33,17110
CUST_8084,여성,간편결제,광주,Silver,5,18,21.5,58,33,845379
CUST_8085,남성,간편결제,부산,VVIP,5,21,26.9,19,44,422090
CUST_8086,여성,간편결제,서울,Bronze,3,14,18.0,66,6,108248
CUST_8087,여성,간편결제,경기,Bronze,5,1,30.2,63,10,534465
CUST_8088,기타,휴대폰결제,부산,Gold,2,5,30.0,32,46,399261
CUST_8089,기타,휴대폰결제,대구,VVIP,3,2,19.3,33,36,809925
CUST_8090,남성,간편결제,부산,Silver,2,15,17.1,48,21,376324
CUST_8091,남성,휴대폰결제,서울,Bronze,5,20,23.5,64,9,25351
CUST_8092,여성,계좌이체,광주,VVIP,3,19,18.3,42,15,754183
CUST_8093,기타,휴대폰결제,광주,Silver,2,9,14.2,60,23,717812
CUST_8094,여성,간편결제,대구,Silver,5,7,26.4,70,43,608781
CUST_8095,남성,휴대폰결제,부산,Silver,1,12,26.1,59,38,293118
CUST_8096,기타,휴대폰결제,서울,Gold,2,1,20.8,40,13,637300
CUST_8097,남성,간편결제,서울,Bronze,5,20,13.7,19,28,242631
CUST_8098,여성,간편결제,대구,Silver,1,3,13.9,56,42,392366
CUST_8099,여성,간편결제,광주,VVIP,4,20,20.5,22,37,530833
CUST_8100,남성,휴대폰결제,대구,VIP,5,7,17.5,26,21,994603
CUST_8101,기타,신용카드,부산,Gold,4,3,18.3,43,37,749380
CUST_8102,여성,휴대폰결제,서울,VVIP,5,0,25.1,63,28,20304
CUST_8103,여성,휴대폰결제,광주,VIP,3,22,23.7,20,37,258512
CUST_8104,기타,휴대폰결제,대구,Gold,2,19,26.9,43,28,35676
CUST_8105,남성,계좌이체,부산,Silver,5,20,15.0,36,28,707286
CUST_8106,기타,휴대폰결제,부산,Bronze,1,11,18.3,68,27,963762
CUST_8107,기타,간편결제,광주,Bronze,2,3,23.8,22,13,29434
CUST_8108,여성,계좌이체,부산,VVIP,1,20,22.2,30,41,231233
CUST_8109,여성,간편결제,서울,VIP,3,9,27.7,25,28,583629
CUST_8110,기타,계좌이체,서울,Gold,5,15,22.1,58,29,46988
CUST_8111,남성,신용카드,경기,VVIP,1,17,29.2,37,49,357522
CUST_8112,남성,신용카드,부산,VIP,2,22,22.7,53,45,333650
CUST_8113,여성,휴대폰결제,대구,Bronze,1,5,25.3,31,37,938277
CUST_8114,기타,신용카드,경기,Silver,5,4,18.4,31,30,531594
CUST_8115,남성,계좌이체,서울,Bronze,3,18,20.1,45,13,587572
CUST_8116,남성,신용카드,경기,VIP,1,0,24.6,38,38,529572
CUST_8117,기타,간편결제,광주,VIP,1,1,28.1,70,24,847825
CUST_8118,여성,신용카드,대구,VIP,1,4,23.6,23,7,729609
CUST_8119,여성,간편결제,서울,VVIP,1,16,19.6,52,46,339014
CUST_8120,여성,휴대폰결제,광주,VVIP,5,8,26.9,62,4,145593
CUST_8121,기타,계좌이체,부산,VIP,1,15,9.0,32,22,548774
CUST_8122,남성,신용카드,광주,VIP,1,1,12.9,36,26,684003
CUST_8123,여성,계좌이체,광주,Bronze,1,4,23.4,60,34,748535
CUST_8124,여성,간편결제,서울,Bronze,5,4,20.1,57,50,606605
CUST_8125,기타,간편결제,서울,Silver,2,1,23.0,32,9,817919
CUST_8126,남성,휴대폰결제,대구,Gold,5,20,20.3,19,33,514973
CUST_8127,기타,휴대폰결제,대구,VVIP,1,10,22.9,59,10,603982
CUST_8128,기타,휴대폰결제,서울,Bronze,5,12,15.9,66,23,668215
CUST_8129,여성,신용카드,경기,VIP,1,21,22.9,65,26,787028
CUST_8130,기타,간편결제,경기,Silver,4,20,25.0,22,7,486905
CUST_8131,기타,계좌이체,대구,Silver,2,14,26.1,50,37,659355
CUST_8132,기타,간편결제,광주,Bronze,1,5,30.1,59,19,494983
CUST_8133,여성,계좌이체,대구,VIP,2,11,21.2,66,30,307492
CUST_8134,여성,휴대폰결제,광주,VIP,3,21,21.4,37,27,532011
CUST_8135,기타,휴대폰결제,광주,VIP,3,1,12.4,61,25,750170
CUST_8136,여성,간편결제,서울,VVIP,3,16,17.3,54,22,237182
CUST_8137,기타,간편결제,부산,VVIP,5,13,19.0,35,41,665700
CUST_8138,기타,계좌이체,대구,Bronze,3,22,25.3,21,32,367146
CUST_8139,기타,계좌이체,광주,Bronze,4,9,16.9,61,25,89533
CUST_8140,기타,휴대폰결제,대구,VVIP,1,13,24.0,68,17,798728
CUST_8141,남성,휴대폰결제,경기,VVIP,4,5,20.0,31,8,953199
CUST_8142,기타,휴대폰결제,부산,Bronze,3,3,19.1,65,16,837828
CUST_8143,여성,간편결제,서울,Silver,5,10,21.2,63,36,554765
CUST_8144,기타,신용카드,부산,Bronze,2,12,18.0,44,15,853343
CUST_8145,남성,간편결제,경기,VVIP,2,0,17.9,56,29,830203
CUST_8146,남성,휴대폰결제,대구,VIP,5,14,11.5,70,12,782670
CUST_8147,여성,휴대폰결제,경기,VVIP,1,22,18.8,32,31,336659
CUST_8148,기타,계좌이체,대구,Gold,4,4,17.6,50,24,276554
CUST_8149,여성,간편결제,광주,Gold,4,0,17.4,27,50,742498
CUST_8150,기타,휴대폰결제,부산,Bronze,2,14,22.1,20,44,600050
CUST_8151,남성,간편결제,서울,Gold,4,3,23.3,40,10,716101
CUST_8152,기타,계좌이체,부산,Silver,4,12,21.2,26,14,80741
CUST_8153,여성,간편결제,부산,Bronze,4,23,25.0,67,30,259898
CUST_8154,기타,간편결제,대구,VIP,1,18,22.9,26,24,360295
CUST_8155,기타,휴대폰결제,대구,Silver,5,17,18.5,23,2,844285
CUST_8156,남성,신용카드,서울,VVIP,3,0,17.7,29,48,427682
CUST_8157,여성,간편결제,부산,Bronze,1,1,21.6,48,41,949201
CUST_8158,기타,휴대폰결제,서울,VIP,3,19,22.9,53,22,72019
CUST_8159,여성,신용카드,부산,VVIP,3,1,27.0,63,35,555116
CUST_8160,기타,휴대폰결제,서울,VIP,1,9,26.0,65,31,87854
CUST_8161,남성,신용카드,부산,VVIP,4,10,17.3,64,42,21897
CUST_8162,기타,간편결제,대구,Silver,5,13,19.5,25,17,954049
CUST_8163,여성,계좌이체,경기,Silver,4,9,23.4,27,9,893994
CUST_8164,남성,신용카드,경기,Bronze,1,5,25.3,29,23,347527
CUST_8165,남성,계좌이체,서울,Bronze,2,6,24.7,69,15,737599
CUST_8166,남성,계좌이체,부산,Gold,4,2,19.7,41,22,835506
CUST_8167,여성,계좌이체,대구,VVIP,1,21,13.7,19,45,818621
CUST_8168,기타,계좌이체,부산,VIP,3,5,15.0,41,11,685309
CUST_8169,여성,휴대폰결제,경기,Bronze,2,16,21.4,55,20,713080
CUST_8170,남성,신용카드,광주,Silver,4,11,21.7,55,34,601824
CUST_8171,여성,간편결제,서울,Gold,4,1,14.5,19,26,426905
CUST_8172,여성,계좌이체,서울,Gold,1,3,20.2,50,20,392767
CUST_8173,남성,계좌이체,광주,VIP,2,5,23.2,27,34,421584
CUST_8174,기타,간편결제,서울,VIP,1,6,14.2,22,14,295890
CUST_8175,기타,휴대폰결제,대구,VVIP,5,2,25.5,36,9,714921
CUST_8176,기타,휴대폰결제,부산,Silver,1,22,18.1,43,8,690150
CUST_8177,기타,계좌이체,대구,VVIP,2,4,26.3,59,40,892032
CUST_8178,남성,휴대폰결제,경기,Bronze,3,2,17.3,68,17,809620
CUST_8179,기타,계좌이체,경기,VVIP,5,15,14.9,29,32,766523
CUST_8180,남성,간편결제,대구,Silver,2,3,17.7,70,21,124716
CUST_8181,남성,휴대폰결제,부산,Silver,2,7,19.5,35,6,373865
CUST_8182,남성,휴대폰결제,경기,Bronze,4,3,18.1,38,5,398412
CUST_8183,여성,간편결제,대구,VVIP,3,0,18.9,67,34,613589
CUST_8184,남성,휴대폰결제,경기,Bronze,4,5,21.7,63,16,168892
CUST_8185,기타,간편결제,경기,Gold,2,18,19.1,68,5,194292
CUST_8186,남성,간편결제,서울,VIP,2,8,19.7,57,6,161751
CUST_8187,기타,휴대폰결제,대구,Bronze,4,19,11.5,40,47,80404
CUST_8188,여성,계좌이체,대구,Silver,1,11,22.0,58,7,491528
CUST_8189,여성,휴대폰결제,광주,Gold,3,4,19.6,45,16,955863
CUST_8190,기타,간편결제,부산,Gold,1,7,28.1,30,37,423533
CUST_8191,여성,계좌이체,부산,Gold,5,16,15.3,42,23,915029
CUST_8192,여성,계좌이체,대구,Silver,4,15,11.0,31,31,475772
CUST_8193,남성,휴대폰결제,부산,Silver,3,19,23.1,64,48,224707
CUST_8194,기타,신용카드,부산,VIP,1,21,21.7,69,47,240978
CUST_8195,남성,신용카드,대구,Bronze,4,21,15.0,56,40,766366
CUST_8196,여성,간편결제,부산,Bronze,4,5,12.4,40,32,769581
CUST_8197,여성,계좌이체,대구,Silver,1,10,27.7,60,25,690477
CUST_8198,기타,휴대폰결제,대구,VIP,2,18,27.1,54,4,598920
CUST_8199,기타,신용카드,대구,Gold,2,13,7.6,39,40,529152
CUST_8200,여성,간편결제,부산,Gold,1,3,17.7,66,4,911074
CUST_8201,기타,계좌이체,경기,Silver,2,11,28.3,59,17,240484
CUST_8202,기타,신용카드,서울,VVIP,1,9,17.6,32,33,805145
CUST_8203,남성,계좌이체,광주,VVIP,2,5,17.5,29,1,82710
CUST_8204,여성,계좌이체,부산,VVIP,5,8,18.6,37,16,721034
CUST_8205,여성,신용카드,광주,Bronze,4,12,14.4,66,10,721517
CUST_8206,여성,간편결제,광주,VVIP,1,8,11.5,55,4,137175
CUST_8207,여성,간편결제,대구,VIP,1,23,25.3,49,43,503597
CUST_8208,남성,계좌이체,광주,Silver,2,22,10.8,45,2,909595
CUST_8209,여성,휴대폰결제,경기,Gold,1,4,21.2,33,19,203871
CUST_8210,남성,계좌이체,경기,Gold,1,1,24.4,33,16,97702
CUST_8211,여성,신용카드,서울,Silver,5,2,12.7,37,37,219179
CUST_8212,여성,휴대폰결제,경기,Gold,5,10,15.4,65,5,969821
CUST_8213,여성,휴대폰결제,광주,VVIP,4,4,26.1,48,17,985338
CUST_8214,여성,계좌이체,경기,VIP,2,6,22.7,33,37,264626
CUST_8215,남성,신용카드,대구,Silver,5,13,16.9,37,21,833135
CUST_8216,남성,계좌이체,부산,VVIP,4,5,26.0,70,22,567336
CUST_8217,여성,계좌이체,경기,Silver,4,12,26.0,25,1,804491
CUST_8218,여성,휴대폰결제,광주,Bronze,1,17,21.3,24,3,163699
CUST_8219,기타,휴대폰결제,대구,Bronze,4,9,15.5,34,25,662349
CUST_8220,기타,휴대폰결제,대구,Silver,5,23,17.9,31,41,22215
CUST_8221,기타,휴대폰결제,광주,Silver,3,15,21.4,61,14,546500
CUST_8222,여성,휴대폰결제,서울,Gold,2,22,19.1,66,8,234744
CUST_8223,남성,간편결제,대구,VVIP,3,13,24.7,23,47,361851
CUST_8224,남성,계좌이체,광주,Bronze,5,17,12.4,57,35,770977
CUST_8225,여성,간편결제,경기,Gold,2,23,12.5,62,41,273651
CUST_8226,기타,계좌이체,서울,VIP,1,2,20.9,49,48,914574
CUST_8227,남성,계좌이체,경기,Bronze,3,2,17.5,19,49,51275
CUST_8228,기타,신용카드,광주,Bronze,3,15,16.9,48,17,936427
CUST_8229,남성,신용카드,경기,VVIP,1,4,11.2,44,18,843537
CUST_8230,남성,계좌이체,서울,Gold,4,10,20.1,53,18,201468
CUST_8231,기타,간편결제,광주,VIP,5,22,19.7,53,11,998837
CUST_8232,여성,신용카드,경기,Gold,4,3,23.3,35,21,845274
CUST_8233,기타,계좌이체,대구,Bronze,3,20,20.3,54,25,729848
CUST_8234,남성,계좌이체,광주,VIP,1,1,19.3,64,25,686545
CUST_8235,여성,휴대폰결제,대구,VVIP,4,23,25.9,52,13,261280
CUST_8236,기타,신용카드,서울,VIP,4,17,13.4,64,17,897934
CUST_8237,여성,휴대폰결제,경기,Bronze,2,20,22.7,34,18,917207
CUST_8238,기타,휴대폰결제,대구,Bronze,2,21,11.6,65,10,899828
CUST_8239,여성,계좌이체,경기,Bronze,5,21,15.8,19,42,231801
CUST_8240,기타,계좌이체,대구,Silver,4,17,13.9,40,30,883719
CUST_8241,여성,휴대폰결제,경기,VVIP,2,13,23.9,39,4,358597
CUST_8242,여성,휴대폰결제,부산,VVIP,5,8,19.7,55,8,561385
CUST_8243,남성,휴대폰결제,서울,Bronze,5,12,19.9,34,41,311781
CUST_8244,기타,간편결제,대구,Bronze,3,11,14.5,29,31,57350
CUST_8245,기타,휴대폰결제,광주,Silver,3,2,18.5,59,22,744589
CUST_8246,여성,신용카드,대구,VIP,2,10,16.2,61,19,269966
CUST_8247,기타,간편결제,부산,Gold,2,1,21.9,29,23,680530
CUST_8248,남성,간편결제,경기,Gold,3,2,15.0,25,12,261831
CUST_8249,여성,신용카드,대구,Silver,5,10,26.6,39,4,498702
CUST_8250,기타,계좌이체,경기,VIP,2,19,11.6,59,40,414656
CUST_8251,남성,휴대폰결제,경기,Bronze,2,23,16.0,30,45,850686
CUST_8252,기타,계좌이체,부산,Gold,5,16,28.4,29,43,709906
CUST_8253,남성,계좌이체,경기,Silver,1,10,17.8,62,47,179278
CUST_8254,기타,간편결제,광주,VIP,2,6,13.4,23,13,472510
CUST_8255,여성,휴대폰결제,대구,Silver,2,1,21.1,55,43,782453
CUST_8256,남성,신용카드,대구,Silver,3,18,17.6,62,48,480813
CUST_8257,남성,신용카드,서울,VVIP,2,2,15.8,19,3,267857
CUST_8258,남성,간편결제,서울,VIP,4,5,14.5,59,42,984432
CUST_8259,여성,계좌이체,경기,Bronze,3,9,33.8,60,14,423754
CUST_8260,여성,간편결제,대구,Gold,4,18,18.7,37,6,933953
CUST_8261,남성,계좌이체,광주,Silver,3,4,10.4,48,16,317160
CUST_8262,여성,간편결제,서울,Silver,5,19,27.5,36,47,674365
CUST_8263,남성,간편결제,광주,Silver,5,8,23.1,20,47,756621
CUST_8264,여성,휴대폰결제,경기,Gold,4,21,16.2,52,49,22726
CUST_8265,남성,휴대폰결제,부산,VVIP,4,4,15.3,68,4,920130
CUST_8266,기타,간편결제,경기,Silver,5,12,23.4,36,5,348593
CUST_8267,여성,간편결제,서울,Gold,3,15,18.8,46,1,575771
CUST_8268,여성,간편결제,대구,VIP,4,23,10.4,59,21,316015
CUST_8269,여성,간편결제,서울,VVIP,1,8,28.9,62,3,440071
CUST_8270,여성,계좌이체,부산,Bronze,1,23,17.8,64,43,103781
CUST_8271,여성,간편결제,광주,Silver,2,17,27.5,34,35,36195
CUST_8272,기타,신용카드,광주,Bronze,4,2,26.4,42,16,760819
CUST_8273,여성,계좌이체,경기,Bronze,4,4,15.0,43,42,471693
CUST_8274,여성,간편결제,부산,VVIP,1,3,25.2,48,11,912148
CUST_8275,기타,휴대폰결제,부산,VIP,1,5,16.7,63,18,681046
CUST_8276,여성,휴대폰결제,대구,VIP,3,20,10.7,66,32,445181
CUST_8277,기타,간편결제,경기,VVIP,3,16,17.9,54,15,257229
CUST_8278,여성,계좌이체,대구,VVIP,5,8,22.0,42,34,336119
CUST_8279,기타,휴대폰결제,대구,VIP,4,19,17.7,30,37,509525
CUST_8280,남성,휴대폰결제,부산,VIP,1,13,18.5,65,43,38846
CUST_8281,여성,계좌이체,대구,VVIP,5,16,25.7,23,49,210454
CUST_8282,기타,간편결제,부산,Gold,2,8,20.5,24,37,245233
CUST_8283,남성,간편결제,대구,Bronze,5,9,15.8,36,50,163219
CUST_8284,남성,휴대폰결제,서울,VVIP,2,11,23.5,38,9,726728
CUST_8285,남성,휴대폰결제,대구,Bronze,1,5,21.0,43,25,993788
CUST_8286,기타,간편결제,경기,Bronze,3,4,7.4,61,7,11527
CUST_8287,남성,간편결제,부산,Bronze,2,6,22.1,54,19,636016
CUST_8288,남성,간편결제,대구,Silver,3,21,22.0,46,18,69276
CUST_8289,남성,휴대폰결제,대구,VIP,3,19,20.1,50,23,352435
CUST_8290,기타,간편결제,서울,VIP,4,5,24.5,68,16,262797
CUST_8291,여성,신용카드,대구,Gold,1,23,16.6,51,37,817297
CUST_8292,남성,휴대폰결제,광주,VIP,1,11,21.7,66,41,513991
CUST_8293,기타,계좌이체,경기,Silver,3,5,12.2,67,3,440445
CUST_8294,여성,계좌이체,서울,Gold,5,14,22.0,25,8,516091
CUST_8295,기타,휴대폰결제,광주,Gold,3,21,29.8,38,29,66341
CUST_8296,기타,휴대폰결제,경기,VIP,3,9,15.0,65,39,253645
CUST_8297,기타,휴대폰결제,부산,Silver,3,23,16.2,48,7,659699
CUST_8298,기타,신용카드,경기,Gold,1,5,16.4,66,30,129402
CUST_8299,남성,간편결제,대구,Silver,5,17,20.6,40,45,315152
